date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:25	60454/60454	---M--	200	added ('OK')	image/jpeg	etag:%22ec26-53a30599f3300%22	https://www.kkiosk.ch/media/sortiment/telefonie/teleline_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/teleline_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:25	131186/131186	---M--	200	added ('OK')	image/jpeg	etag:%2220072-53a306365a400%22	https://www.kkiosk.ch/media/sortiment/telefonie/africabest_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/africabest_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:25	25403/25403	---M--	200	added ('OK')	image/jpeg	etag:%22633b-53a3059eb7e40%22	https://www.kkiosk.ch/media/sortiment/telefonie/via_calling.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/via_calling.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:26	128895/128895	---M--	200	added ('OK')	image/jpeg	etag:%221f77f-53a3063c13180%22	https://www.kkiosk.ch/media/sortiment/telefonie/latinabest_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/latinabest_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:26	64011/64011	---M--	200	added ('OK')	image/jpeg	etag:%22fa0b-53a3057986680%22	https://www.kkiosk.ch/media/sortiment/telefonie/che_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/che_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:26	143400/143400	---M--	200	added ('OK')	image/jpeg	etag:%2223028-53a3063842880%22	https://www.kkiosk.ch/media/sortiment/telefonie/aisiabest_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/aisiabest_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:27	58228/58228	---M--	200	added ('OK')	image/jpeg	etag:%22e374-53a30585ec3c0%22	https://www.kkiosk.ch/media/sortiment/telefonie/nelson_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/nelson_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:27	69280/69280	---M--	200	added ('OK')	image/jpeg	etag:%2210ea0-53a305980ae80%22	https://www.kkiosk.ch/media/sortiment/telefonie/teleline_flat.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/teleline_flat.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:27	40861/40861	---M--	200	added ('OK')	image/jpeg	etag:%229f9d-53a30573cd900%22	https://www.kkiosk.ch/media/sortiment/telefonie/balkanairline_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/balkanairline_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:27	42764/42764	---M--	200	added ('OK')	image/jpeg	etag:%22a70c-53a3057a7a8c0%22	https://www.kkiosk.ch/media/sortiment/telefonie/flash_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/flash_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:28	1267765/1267765	---M--	200	added ('OK')	image/jpeg	etag:%22135835-54c5748838d80%22	https://www.kkiosk.ch/media/sortiment/battere_premiumabo_swisspass.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/battere_premiumabo_swisspass.jpg	(from https://www.kkiosk.ch/de/products/detail/356/akku-leer-battere-ausleihen)
15:43:28	69584/69584	---M--	200	added ('OK')	image/jpeg	etag:%2210fd0-53a30587d4840%22	https://www.kkiosk.ch/media/sortiment/telefonie/nice_day_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/nice_day_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:28	87871/87871	---M--	200	added ('OK')	image/jpeg	etag:%221573f-53a3059ae7540%22	https://www.kkiosk.ch/media/sortiment/telefonie/tiger_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/tiger_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:28	24946/24946	---M--	200	added ('OK')	image/jpeg	etag:%226172-53a30575b5d80%22	https://www.kkiosk.ch/media/sortiment/telefonie/beeone_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/beeone_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:28	18686/18686	---M--	200	added ('OK')	image/jpeg	etag:%2248fe-53a3057c62d40%22	https://www.kkiosk.ch/media/sortiment/telefonie/fox_mobile_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/fox_mobile_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:28	31730/31730	---M--	200	added ('OK')	image/jpeg	etag:%227bf2-53a3058d8d5c0%22	https://www.kkiosk.ch/media/sortiment/telefonie/phonecard_fl_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/phonecard_fl_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:28	38582/38582	---M--	200	added ('OK')	image/jpeg	etag:%2296b6-53a3059ccf9c0%22	https://www.kkiosk.ch/media/sortiment/telefonie/tonic_plus_logo.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/tonic_plus_logo.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:29	109635/109635	---M--	200	added ('OK')	image/jpeg	etag:%221ac43-53a675c1cff40%22	https://www.kkiosk.ch/media/sortiment/telefonie/taxcard.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/sortiment/telefonie/taxcard.jpg	(from https://www.kkiosk.ch/de/sortiment/telefonie/index.php)
15:43:29	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Oct%202017%2022:43:29%20GMT	https://www.kkiosk.ch/de/app/faq	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/app/faq	(from https://www.kkiosk.ch/de/app/index.php)
15:43:30	11775/11775	---M-Z	200	added ('OK')	text/html	etag:%222dff-547ede2849048-gzip%22	https://www.kkiosk.ch/de/app/agb/index.html	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/app/agb/index-2.html	(from https://www.kkiosk.ch/de/app/agb/)
15:43:30	8189/8189	---M-Z	200	added ('OK')	text/html	etag:%221ffd-547ede2ea56ed-gzip%22	https://www.kkiosk.ch/de/app/dse/index.html	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/app/dse/index-2.html	(from https://www.kkiosk.ch/de/app/dse/)
15:43:30	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:30%20GMT	https://www.kkiosk.ch/media/engagement/preis1_vip_tickets_st_moritz.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/engagement/preis1_vip_tickets_st_moritz.jpg	(from https://www.kkiosk.ch/de/engagement/index.php)
15:43:31	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:30%20GMT	https://www.kkiosk.ch/media/engagement/ok_energydrink_large.jpg	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/media/engagement/ok_energydrink_large.jpg	(from https://www.kkiosk.ch/de/engagement/index.php)
15:43:31	15042/15042	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2022:43:30%20GMT	https://www.kkiosk.ch/de/engagement/teilnahmebedingungen/index.php	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/engagement/teilnahmebedingungen/index-2.html	(from https://www.kkiosk.ch/de/engagement/teilnahmebedingungen/)
15:43:32	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:31%20GMT	https://www.kkiosk.ch/de/jobs/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/jobs/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/de_DE/sdk.js)
15:43:32	273/273	---M--	200	added ('OK')	image/png	etag:%22111-55443a701ac40%22	https://www.kkiosk.ch/layout/img/arrow_down.png	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/layout/img/arrow_down.png	(from https://www.kkiosk.ch/layout/css/storefinder.css)
15:43:32	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2002%20Oct%202017%2022:43:32%20GMT	https://www.kkiosk.ch/de/allover/suche/btn%20btn-default	C:/Users/Raoul/OneDrive/HSLU/ICE%20Campus%20Experience/Valora/sample/Pick%20up/www.kkiosk.ch/de/allover/suche/btn%20btn-default	(from https://www.kkiosk.ch/de/allover/suche/index.php)
